,Link
0,http://www.stackoverflow.com
1,http://www.nih.gov
2,http://www.yahoo.com
3,http://www.blackboard.com
4,http://www.archive.org
5,http://www.udemy.com
6,http://www.wordreference.com
7,http://www.thesaurus.com
8,http://www.goodreads.com
9,http://www.cambridge.org
10,http://www.wiktionary.org
11,http://www.elsevier.com
12,http://www.cambridge.org
13,http://www.urbandictionary.com
14,http://www.mit.edu
15,http://www.thefreedictionary.com
16,http://www.merriam-webster.com
17,http://www.coursera.org
18,http://www.investopedia.com
19,http://www.harvard.edu
20,http://www.stanford.edu
21,http://www.ecollege.com
22,http://www.wiktionary.org
23,http://www.edx.org
24,http://www.psu.edu
25,http://www.berkeley.edu
26,http://www.oup.com
27,http://www.britannica.com
28,http://www.iitm.ac.in
29,http://www.thoughtco.com
30,http://www.ed.gov
31,http://www.umich.edu
32,http://www.cornell.edu
33,http://www.turnitin.com
34,http://www.purdue.edu
35,http://www.wisc.edu
36,http://www.spanishdict.com
37,http://www.sjtu.edu.cn
38,http://www.oxforddictionaries.com
39,http://www.illinois.edu
40,http://www.yourdictionary.com
41,http://www.whitepages.com
42,http://www.nyu.edu
43,http://www.columbia.edu
44,http://www.dict.cc
45,http://www.utoronto.ca
46,http://www.howstuffworks.com
47,http://www.utexas.edu
48,http://www.ebscohost.com
49,http://www.dict.leo.org
