,Link
0,http://www.healthywomen.org
1,http://www.ourbodiesourselves.org
2,http://www.mymonthlycycles.com
3,http://www.menopause.org
4,http://www.jeanhailes.org.au
5,http://www.center4research.org
6,http://www.womens-health.com
7,http://www.amwa-doc.org
8,http://www.womentc.com
9,http://www.hystersisters.com
10,http://www.ipas.org
11,http://www.womenshealthapta.org
12,http://www.fibroids.com
13,http://www.endometriosis.org
14,http://www.centerforendo.com
15,http://www.mum.org
16,http://www.nva.org
17,http://www.redhotmamas.org
18,http://www.ask4ufe.com
19,http://www.fwhc.org
20,http://www.pelvicpain.org
21,http://www.hysterectomy-association.org.uk
22,http://www.endometriosis-uk.org
23,http://www.daisynetwork.org.uk
24,http://www.rho.org
25,http://www.menopause.org.au
26,http://www.afterabortion.com
27,http://www.nih.gov
28,http://www.naprotechnology.com
29,http://www.thewileyprotocol.com
30,http://www.cyclespage.com
31,http://www.nzendo.org.nz
32,http://www.endocenter.org
33,http://www.breasthealthonline.org
34,http://www.uterine-fibroids.org
35,http://www.project-aware.org
36,http://www.iowd.org
37,http://www.endtoendo.com
38,http://www.fibroidsecondopinion.com
39,http://www.reprotox.org
40,http://www.nuff.org
41,http://www.bccewh.bc.ca
42,http://www.endometriosisfoundation.org
43,http://www.imsociety.org
44,http://www.endometriosisassn.org
45,http://www.womenshealth.org
46,http://www.menopause-metamorphosis.com
47,http://www.ladytimer.com
48,http://www.endometriosis.nichd.nih.gov
49,http://www.womenshealth.wisc.edu
