,Link
0,http://www.boe.es
1,http://www.diariovasco.com
2,http://www.eitb.eus
3,http://www.unav.edu
4,http://www.emule-project.net
5,http://www.euskadi.net
6,http://www.noticiasdenavarra.com
7,http://www.diariodenavarra.es
8,http://www.eroski.es
9,http://www.sansebastianfestival.com
10,http://www.wikipedia.org
11,http://www.crtvg.es
12,http://www.vitoria-gasteiz.org
13,http://www.060.es
14,http://www.athletic-club.eus
15,http://www.euskadi.net
16,http://www.elkar.eus
17,http://www.euskaltzaindia.eus
18,http://www.gipuzkoa.eus
19,http://www.argia.eus
20,http://www.mondragon.edu
21,http://www.ataun.net
22,http://www.guggenheim-bilbao.eus
23,http://www.goiena.eus
24,http://www.etakitto.eus
25,http://www.musikazblai.com
26,http://www.caf.net
27,http://www.eibar.eus
28,http://www.ehu.es
29,http://www.uztarria.eus
30,http://www.consumer.es
31,http://www.tolosa.eus
32,http://www.spri.eus
33,http://www.norbolsa.es
34,http://www.ehu.es
35,http://www.fvascabm.com
36,http://www.euskonews.com
37,http://www.sustatu.eus
38,http://www.resa.es
39,http://www.santurtzieus.com
40,http://www.mendiak.net
41,http://www.kafeantzokia.eus
42,http://www.nekanet.net
43,http://www.irun.org
44,http://www.basauri.net
45,http://www.eke.eus
46,http://www.euskomedia.org
47,http://www.ikastola.eus
48,http://www.begonazpi.org
49,http://www.barakaldo.org
